gene_name,n_syn,n_mis,n_non,n_spl,n_ind,wmis_cv,wnon_cv,wspl_cv,wind_cv,pmis_cv,ptrunc_cv,pallsubs_cv,pind_cv,qmis_cv,qtrunc_cv,qallsubs_cv,pglobal_cv,qglobal_cv
LPHN2,0,9,0,0,0,8.00879507861337,0,0,0,0.000126312936378548,0.62808390587367,0.000497366667035704,1,0.50755064095628,0.974407611553743,0.868826485540414,0.00428042857611743,0.999999993075267
OVCH1-AS1,0,4,0,0,0,22.3569188958267,0,0,0,0.000103693983397934,0.85095234176436,0.000518934738265142,1,0.50755064095628,0.974407611553743,0.868826485540414,0.00444401824602358,0.999999993075267
UROS,0,0,1,1,0,0,123.350742725809,123.350742725809,0,0.63902332093797,0.000129590522059075,0.000567804452608844,1,0.828747201470275,0.49955745997403,0.877519942874176,0.0048114235956761,0.999999993075267
HYOU1,2,5,1,0,0,9.28391954487393,18.85437134831,18.85437134831,0,0.000801932468773026,0.0493053004001041,0.000775718684006499,1,0.828747201470275,0.974407611553743,0.993376080315196,0.00633119918176928,0.999999993075267
GRAP2,0,2,0,0,1,11.4995254854021,0,0,63.68853305903,0.018162263908639,0.830287851146549,0.0595683428748423,0.0155049265728244,0.828747201470275,0.974407611553743,0.993376080315196,0.00737702643621929,0.999999993075267
PTGES3L-AARSD1,0,0,1,1,0,0,87.6506776678268,87.6506776678268,0,0.503026147651184,0.000265544441639176,0.00095415232246121,1,0.828747201470275,0.592783708552521,0.993376080315196,0.00758998329697158,0.999999993075267
COL1A2,0,4,0,3,0,3.58574776175075,23.9574534975431,23.9574534975431,0,0.0678537476570609,0.000522932665532383,0.0010000509774678,1,0.828747201470275,0.819772279431968,0.993376080315196,0.0079081074175551,0.999999993075267
SPINK2,0,1,0,0,1,15.2765007152192,0,0,177.358944637121,0.0638782753102483,0.926730550118025,0.178743994785516,0.00561275827519683,0.828747201470275,0.974407611553743,0.993376080315196,0.00793017836135557,0.999999993075267
ISM1,0,3,0,0,1,7.01254872165244,0,0,56.9147559758658,0.0184461439267429,0.797794629818446,0.0593795402189028,0.0173244324160584,0.828747201470275,0.974407611553743,0.993376080315196,0.00810571568581553,0.999999993075267
FMO1,0,0,1,0,1,0,20.8791791563869,20.8791791563869,78.0505617335876,0.356760830408074,0.0450317546089606,0.0815185929784289,0.0126811005279249,0.828747201470275,0.974407611553743,0.993376080315196,0.00814029766473989,0.999999993075267
NR5A1,0,1,1,0,1,2.29604540028198,41.4066794730006,41.4066794730006,55.802556608575,0.487951356417414,0.0209492144987943,0.0590521163986797,0.0176647961234706,0.828747201470275,0.974407611553743,0.993376080315196,0.00820486310575474,0.999999993075267
LRRTM4,0,7,0,0,0,8.89636251451907,0,0,0,0.000252565421724471,0.759985038147593,0.00112538717058186,1,0.724898841123764,0.974407611553743,0.993376080315196,0.00876634758463068,0.999999993075267
SCOC,0,1,0,0,1,11.9473615505821,0,0,195.246364522259,0.0840556449388973,0.909028253515752,0.223141377823106,0.00510066380204193,0.828747201470275,0.974407611553743,0.993376080315196,0.00885306014778064,0.999999993075267
HIST2H3D,0,0,1,0,0,0,2522.94203805359,2522.94203805359,0,0.82850591788296,0.000239275724094101,0.00114201655108837,1,0.863894145535943,0.592783708552521,0.993376080315196,0.00887913263264473,0.999999993075267
MRPL36,0,2,0,0,0,91.3301818891212,0,0,0,0.0002435727099247,0.962358087206954,0.00119212230489485,1,0.724898841123764,0.974407611553743,0.993376080315196,0.00921751363600998,0.999999993075267
MAP1S,0,0,0,1,1,0,55.0695646839859,55.0695646839859,25.1544128848189,0.342766345314137,0.0152513446963508,0.0309817458245452,0.0385167349071642,0.828747201470275,0.974407611553743,0.993376080315196,0.00922554693737032,0.999999993075267
SERPINB13,0,0,0,2,0,0,70.4488273089554,70.4488273089554,0,0.414453741053715,0.000420171463621277,0.00126481326719252,1,0.828747201470275,0.819772279431968,0.993376080315196,0.00970469817071318,0.999999993075267
SYNPR,0,0,1,1,0,0,66.7372055810843,66.7372055810843,0,0.433636885919107,0.000470755798724687,0.00145808357591348,1,0.828747201470275,0.819772279431968,0.993376080315196,0.0109802913089443,0.999999993075267
IL36RN,0,1,0,0,1,7.90425927507341,0,0,199.349800012034,0.132937265151942,0.874607778731507,0.318755382086233,0.00499609446103704,0.828747201470275,0.974407611553743,0.993376080315196,0.0118523080473331,0.999999993075267
PSMB5,0,3,0,0,0,27.262647923848,0,0,0,0.000353839437869929,0.904025479728957,0.00167530739570454,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0123834678678005,0.999999993075267
AC009403.2,0,0,0,0,1,0,0,0,515.405768509631,0.72097662613874,0.892934228252315,0.929850107128129,0.00193718802515042,0.828747201470275,0.974407611553743,0.993376080315196,0.0131841241933003,0.999999993075267
ZBED2,0,3,0,0,0,25.6644698169347,0,0,0,0.00042481092571478,0.913503065856823,0.00199155857220124,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0143767381917419,0.999999993075267
NPLOC4,0,2,0,0,1,8.84170803155113,0,0,45.5770946883436,0.030748661057729,0.819175504893733,0.0936908238751498,0.0215589202229174,0.828747201470275,0.974407611553743,0.993376080315196,0.0145526206797203,0.999999993075267
KRTAP3-1,0,0,0,0,1,0,0,0,448.189333649012,0.671253985973639,0.943306085525006,0.911597502320526,0.00222719265978478,0.828747201470275,0.974407611553743,0.993376080315196,0.0146173106969605,0.999999993075267
DKFZP434A062,0,1,0,0,1,6.47335987171539,0,0,173.472790681879,0.165530083755862,0.91936950914888,0.380078257374425,0.00573791368281272,0.828747201470275,0.974407611553743,0.993376080315196,0.0155452254762128,0.999999993075267
CARD6,0,1,2,0,0,2.08292226877722,63.0498719101226,63.0498719101226,0,0.535735723811631,0.000530438486517126,0.00229960523582406,1,0.828747201470275,0.819772279431968,0.993376080315196,0.0162697479933915,0.999999993075267
PSMA3,0,1,0,0,1,12.6042415223497,0,0,88.1631518364414,0.0791845170171926,0.877173119412303,0.211250852170126,0.0112397407990495,0.828747201470275,0.974407611553743,0.993376080315196,0.0167229532822648,0.999999993075267
USH1C,2,0,0,1,1,0,6.06258254713852,6.06258254713852,35.3849176421617,0.100010629997879,0.174263492157929,0.0883412258249325,0.0276299122525917,0.828747201470275,0.974407611553743,0.993376080315196,0.0171236229763703,0.999999993075267
DDX17,1,0,1,0,1,0,31.2470526088949,31.2470526088949,23.9944872541202,0.415026828817895,0.0282917076591674,0.0616145940593337,0.0403178454888321,0.828747201470275,0.974407611553743,0.993376080315196,0.0173837523639965,0.999999993075267
ZSWIM2,0,4,0,0,0,14.3681809045377,0,0,0,0.000572868664047932,0.805824710379942,0.00252659972960523,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0176378916947668,0.999999993075267
SH3BGRL2,1,0,0,0,1,0,0,0,345.612156617837,0.654472859711807,0.877949334294231,0.894255090894724,0.00288668111004305,0.828747201470275,0.974407611553743,0.993376080315196,0.0179652300254689,0.999999993075267
PHF21A,0,2,0,0,1,7.63293935199767,0,0,45.3323570739493,0.0410824758216832,0.810871161108337,0.119595632263916,0.0216732716011442,0.828747201470275,0.974407611553743,0.993376080315196,0.0180283741407155,0.999999993075267
KIAA1217,3,9,0,0,1,3.0631491646774,0,0,19.0303030957762,0.0218467954550077,0.545404918318292,0.0544877794754248,0.0504050587092175,0.828747201470275,0.974407611553743,0.993376080315196,0.0189435482129039,0.999999993075267
SMC1A,0,3,0,0,1,6.72192248078189,0,0,22.6362125514809,0.0206939665108364,0.762822037706704,0.0644777712890682,0.0426534456052701,0.828747201470275,0.974407611553743,0.993376080315196,0.0189655984886926,0.999999993075267
UBE4B,0,0,1,1,0,0,40.7662012987634,40.7662012987634,0,0.316300585287829,0.00132437495529436,0.00292549838669554,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0199937056102027,0.999999993075267
MTMR3,0,0,0,1,1,0,21.6973534111826,21.6973534111826,24.6136352120109,0.343700505588484,0.0431353858030414,0.076445636259341,0.0393359967663683,0.828747201470275,0.974407611553743,0.993376080315196,0.0204684639997582,0.999999993075267
RP11-47I22.3,0,0,0,0,1,0,0,0,311.013252359913,0.743839123401666,0.915510780984675,0.942741341176854,0.00320698144470622,0.829925686025594,0.974407611553743,0.993376080315196,0.0205630049619421,0.999999993075267
ARHGAP33,1,1,0,1,1,2.391141695176,32.8244833824369,32.8244833824369,22.2427198152259,0.465732307454691,0.026776453550629,0.0707083490990109,0.0433814793101977,0.828747201470275,0.974407611553743,0.993376080315196,0.020818403404475,0.999999993075267
PSAPL1,0,3,0,0,1,4.47532611658252,0,0,52.137461996922,0.0598491157142603,0.815467762388247,0.163920711001574,0.0188876183798087,0.828747201470275,0.974407611553743,0.993376080315196,0.0209840018549455,0.999999993075267
CADPS,1,6,0,0,1,3.41346519637089,0,0,26.9171003558697,0.036785177172362,0.549512032513116,0.0860766136800124,0.036068145475248,0.828747201470275,0.974407611553743,0.993376080315196,0.0210334002143104,0.999999993075267
BUB1B,0,0,0,1,1,0,17.6038629843977,17.6038629843977,31.5771177067889,0.381686571612715,0.0545081772485534,0.100586075126483,0.0308784611318462,0.828747201470275,0.974407611553743,0.993376080315196,0.0210410192126305,0.999999993075267
SPOCK1,0,2,0,0,1,4.61278468728665,0,0,81.8255964982889,0.106944928965837,0.757042394568264,0.256663233984536,0.0121017739873875,0.828747201470275,0.974407611553743,0.993376080315196,0.0210418116781727,0.999999993075267
RNF165,0,4,0,0,0,13.5243842036509,0,0,0,0.000720680146650277,0.79904059014323,0.00311712825287658,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0211055864250104,0.999999993075267
ALKBH6,0,1,0,0,1,8.83360433747086,0,0,92.2808300533827,0.117572176846376,0.897258150553402,0.291024579265397,0.0107425606777922,0.828747201470275,0.974407611553743,0.993376080315196,0.0211587854479101,0.999999993075267
CCDC19,0,2,0,0,1,5.99458815284983,0,0,54.2080306228323,0.0655248136249178,0.772807350507158,0.173855539028981,0.0181767721210643,0.828747201470275,0.974407611553743,0.993376080315196,0.0213534619842396,0.999999993075267
FGD1,0,1,1,0,1,1.49870039354079,19.4955115347886,19.4955115347886,43.1485871037427,0.722686182788317,0.0486240586752285,0.139628739559676,0.0227499874948906,0.828747201470275,0.974407611553743,0.993376080315196,0.0214479491514468,0.999999993075267
DNAJC12,0,3,0,0,0,21.42964063363,0,0,0,0.000731394777607197,0.844641492791287,0.00323777759757693,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0217995295379062,0.999999993075267
CD8B,0,2,1,0,0,11.6574986296813,67.4142329034038,67.4142329034038,0,0.0176680996366103,0.0121841624650365,0.00333892705874594,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0223778422843224,0.999999993075267
TRPA1,0,6,0,0,0,8.15759105981045,0,0,0,0.000867617973699053,0.684779659876242,0.00335300361123292,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0224580786443944,0.999999993075267
SMAGP,0,0,0,0,1,0,0,0,278.999186382468,0.760430197075655,0.933083260963991,0.951246408224268,0.00357390917471864,0.833423465905307,0.974407611553743,0.993376080315196,0.022723645894167,0.999999993075267
AKT1S1,0,1,0,0,1,9.75916992497437,0,0,77.3051319766595,0.105275825116246,0.909351786558777,0.267295842941321,0.0128021162282661,0.828747201470275,0.974407611553743,0.993376080315196,0.0228502380397644,0.999999993075267
MDH1B,0,2,0,0,1,4.99736778387446,0,0,65.5899375906513,0.0922650453455583,0.778524028985418,0.230487262630396,0.0150609190277126,0.828747201470275,0.974407611553743,0.993376080315196,0.0231303399719586,0.999999993075267
UQCC1,0,1,0,0,1,8.51668129319853,0,0,84.4685013319361,0.122422021686851,0.853512336246367,0.297371658719077,0.0117267115612107,0.828747201470275,0.974407611553743,0.993376080315196,0.0232200186044669,0.999999993075267
DCAF4L2,0,2,0,0,1,4.09488539367445,0,0,88.3245143088587,0.132702203909529,0.806853813808089,0.311052788613799,0.0112193926317943,0.828747201470275,0.974407611553743,0.993376080315196,0.0232349094829775,0.999999993075267
TATDN2,0,2,0,0,1,8.14512102421025,0,0,30.4873528851307,0.0361636738143949,0.865366405018787,0.109319671792428,0.031953652860366,0.828747201470275,0.974407611553743,0.993376080315196,0.0232538023354838,0.999999993075267
ERBB2,0,0,1,0,1,0,12.3425686131678,12.3425686131678,25.7005613054299,0.227089981803157,0.0810597378912683,0.0931965383888592,0.0377232563924302,0.828747201470275,0.974407611553743,0.993376080315196,0.0233810908494455,0.999999993075267
C1QL3,0,1,1,0,0,8.49294971596232,287.586866054201,287.586866054201,0,0.122800290603909,0.00247581458231749,0.00356619104971279,1,0.828747201470275,0.974407611553743,0.993376080315196,0.023666160978958,0.999999993075267
LRRIQ1,0,5,0,0,1,3.74091320143163,0,0,26.1020343093915,0.041052765557692,0.573968271757405,0.0972142503994121,0.0371605080287251,0.828747201470275,0.974407611553743,0.993376080315196,0.0239270446964323,0.999999993075267
RP11-831H9.11,0,0,0,0,1,0,0,0,256.670694035105,0.758754772571947,0.918462720793278,0.94899187346758,0.00388383934374101,0.832963538348512,0.974407611553743,0.993376080315196,0.0243379428544777,0.999999993075267
TRIO,4,0,1,0,1,0,3.96289788412423,3.96289788412423,10.4700401750094,0.0296727702364961,0.272822697209967,0.0426400430337394,0.0886434079613124,0.828747201470275,0.974407611553743,0.993376080315196,0.0248636123795531,0.999999993075267
TET2,1,3,1,0,1,3.19278783627583,15.1275183353482,15.1275183353482,17.2745644673227,0.127902616893813,0.0637300549716775,0.0691343050739447,0.0552980851211989,0.828747201470275,0.974407611553743,0.993376080315196,0.0251045403109315,0.999999993075267
HNF1A,1,5,0,1,0,6.49426211152227,17.783701268401,17.783701268401,0,0.0043027966791479,0.0531722862457304,0.00389733157505556,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0255176349549964,0.999999993075267
HBB,0,0,0,0,1,0,0,0,226.13588952748,0.631650887101237,0.90698248845117,0.885503658512057,0.00440640439886908,0.828747201470275,0.974407611553743,0.993376080315196,0.0255429045442775,0.999999993075267
TRPV2,0,2,0,0,1,8.26685318193592,0,0,26.0472539995714,0.0351216502408659,0.817595947297624,0.10493367302457,0.0372363029647036,0.828747201470275,0.974407611553743,0.993376080315196,0.025573154795121,0.999999993075267
TPR,0,4,0,0,1,5.61030200545386,0,0,11.939519193481,0.0167723919871648,0.672197231095657,0.0499197909021984,0.0784310411218456,0.828747201470275,0.974407611553743,0.993376080315196,0.025617057560236,0.999999993075267
NCF1,0,0,0,0,1,0,0,0,230.786505255861,0.700499032852998,0.912289293258337,0.923151709487977,0.0043179195481856,0.828747201470275,0.974407611553743,0.993376080315196,0.0260090425238879,0.999999993075267
CDH16,1,1,1,0,1,1.23410033092901,14.8297635881035,14.8297635881035,43.302326581015,0.848709649182889,0.0651637196680832,0.182142870524988,0.022670697295791,0.877130944533612,0.974407611553743,0.993376080315196,0.0267977332090826,0.999999993075267
HERC1,1,5,0,0,2,2.48383091865063,0,0,12.4175747256117,0.140111809224117,0.510561090259545,0.251002940132941,0.0166634001450434,0.828747201470275,0.974407611553743,0.993376080315196,0.0270897508319015,0.999999993075267
MAGEB2,0,1,0,0,1,4.66535268745558,0,0,112.215084020276,0.2358985410633,0.894166432730016,0.490395266767736,0.00884784827275148,0.828747201470275,0.974407611553743,0.993376080315196,0.0279433326894527,0.999999993075267
STK38,0,3,0,0,0,19.1896043504204,0,0,0,0.0010179733177057,0.847732902768398,0.00440478981909698,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0283010509217414,0.999999993075267
CCDC166,0,0,0,0,1,0,0,0,129.117117882168,0.317886062325418,0.852932105472173,0.597801413656701,0.00769681903138615,0.828747201470275,0.974407611553743,0.993376080315196,0.029362107946455,0.999999993075267
ABCB4,0,0,1,1,0,0,29.5315244242818,29.5315244242818,0,0.273087978403177,0.00259961844266665,0.00476901202185365,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0302623195567971,0.999999993075267
AC016757.3,0,0,0,0,1,0,0,0,182.432975485816,0.622548971276389,0.893720069173433,0.878201506012723,0.00545733733028038,0.828747201470275,0.974407611553743,0.993376080315196,0.0303885771676627,0.999999993075267
IYD,0,1,0,0,1,3.89925979744057,0,0,112.541856979742,0.285289598932672,0.832233227483801,0.550891413674728,0.00882234089393369,0.828747201470275,0.974407611553743,0.993376080315196,0.0307486526910897,0.999999993075267
CENPU,0,1,0,0,1,5.8868289565782,0,0,82.1483391683675,0.183582635510926,0.84241143437292,0.403786817974026,0.0120546916308421,0.828747201470275,0.974407611553743,0.993376080315196,0.0307879246325923,0.999999993075267
PRRT1,0,1,0,0,1,5.74740594882755,0,0,83.5460116363456,0.188424164122593,0.909563064301576,0.41797011245019,0.0118549548032162,0.828747201470275,0.974407611553743,0.993376080315196,0.031253048563146,0.999999993075267
AC112715.2,0,2,0,0,0,43.7182112408236,0,0,0,0.00114384981068327,0.918627519787674,0.00500896081016033,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0315390560240116,0.999999993075267
TEX35,0,0,0,0,1,0,0,0,163.271675268786,0.570984584864871,0.820058514028792,0.830570578008788,0.00609465202606175,0.828747201470275,0.974407611553743,0.993376080315196,0.0318199040240195,0.999999993075267
SPPL3,0,3,0,0,0,18.2600903113677,0,0,0,0.00118048624354772,0.86474843855831,0.00508153757019203,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0319229375041465,0.999999993075267
PEX14,0,1,0,0,1,5.84140538813761,0,0,79.2010238259757,0.185134305328133,0.852203612795394,0.407436446603848,0.0124987561306715,0.828747201470275,0.974407611553743,0.993376080315196,0.0319805603766694,0.999999993075267
ZNF185,0,5,0,0,0,8.91030656838954,0,0,0,0.00131713417588109,0.712898682644202,0.00510846984853541,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0320651263612381,0.999999993075267
RIMS2,0,4,0,0,1,3.35975160848311,0,0,33.6994124992666,0.0818350307002451,0.593749922576885,0.179627945991753,0.0289794371568822,0.828747201470275,0.974407611553743,0.993376080315196,0.0325763129119945,0.999999993075267
TMEM18,0,0,0,0,1,0,0,0,175.436251791598,0.777347444349141,0.905013381984358,0.954040138856192,0.00567398965764292,0.839074168829237,0.974407611553743,0.993376080315196,0.0336643023834531,0.999999993075267
CIDEC,0,3,0,0,0,17.7532862974998,0,0,0,0.00128367077338321,0.868302329201047,0.00549678280145871,1,0.828747201470275,0.974407611553743,0.993376080315196,0.034099799478833,0.999999993075267
PCDHAC2,2,0,0,0,1,0,0,0,40.3890847761962,0.0915017040470887,0.701511607128781,0.226588947807897,0.0242738201288551,0.828747201470275,0.974407611553743,0.993376080315196,0.0341174727473739,0.999999993075267
AQP10,0,1,0,0,1,5.73164034418428,0,0,72.8807419983575,0.188986626229724,0.876724306425571,0.416218546010732,0.0135707792165718,0.828747201470275,0.974407611553743,0.993376080315196,0.0348867332414503,0.999999993075267
RBM12B-AS1,0,0,0,0,1,0,0,0,167.742345743707,0.763685255030561,0.934815708950062,0.952647121088564,0.00593299494585943,0.834581934126465,0.974407611553743,0.993376080315196,0.0349055769991957,0.999999993075267
CILP2,2,4,0,0,1,3.69426048545987,0,0,24.4299896994041,0.0537374889751205,0.75201536962236,0.145523664208035,0.0396221985702954,0.828747201470275,0.974407611553743,0.993376080315196,0.0354940408754397,0.999999993075267
CNTN5,2,0,0,0,1,0,0,0,32.5982862512103,0.0833727319369876,0.549844463238224,0.192912948932749,0.0299346065721809,0.828747201470275,0.974407611553743,0.993376080315196,0.035539434473868,0.999999993075267
PFN3,0,0,0,0,1,0,0,0,149.866197929771,0.616753870504849,0.94256692168932,0.880060562514294,0.0066368967546327,0.828747201470275,0.974407611553743,0.993376080315196,0.0358797429542758,0.999999993075267
RP11-93B14.6,0,0,1,0,0,0,469.187028658642,469.187028658642,0,0.769724115668959,0.0014554723779453,0.00598948032367363,1,0.836770327628759,0.974407611553743,0.993376080315196,0.0366421470111588,0.999999993075267
OAZ3,0,0,0,0,1,0,0,0,147.761544333399,0.649211573407473,0.892109709587384,0.89362081133694,0.00673091645673121,0.828747201470275,0.974407611553743,0.993376080315196,0.0367721183632123,0.999999993075267
CHSY3,0,3,0,0,1,3.47823087045458,0,0,41.9328114301416,0.110191660616401,0.751042437289719,0.261029699721591,0.0233971069440377,0.828747201470275,0.974407611553743,0.993376080315196,0.0372441703476257,0.999999993075267
UBE2C,0,0,0,0,1,0,0,0,146.886451147189,0.726788713267704,0.912834423727302,0.935227981209133,0.0067707975720014,0.828747201470275,0.974407611553743,0.993376080315196,0.0383866766055783,0.999999993075267
CISD3,0,0,0,0,1,0,0,0,148.366588698841,0.745725809096241,0.930688748014049,0.945231657436657,0.00670361602441606,0.830513314344497,0.974407611553743,0.993376080315196,0.0384080916329398,0.999999993075267
RP11-644F5.10,0,2,0,0,0,38.3508774526206,0,0,0,0.00150514828672665,0.910993864990305,0.00644399189876066,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0389513989957087,0.999999993075267
FAM180B,0,0,0,0,1,0,0,0,139.346167165831,0.665920086901691,0.90070940169562,0.904061967763645,0.00713506855932163,0.828747201470275,0.974407611553743,0.993376080315196,0.0389844490567223,0.999999993075267
CEBPE,0,1,1,0,0,8.23963600281712,161.193487703928,161.193487703928,0,0.126978653703069,0.00465971674412757,0.0065027157626607,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0392473710496624,0.999999993075267
SERPINB9,0,3,0,0,0,16.5799646488283,0,0,0,0.00157263250180784,0.87827570754789,0.00664861192078381,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0399804117435564,0.999999993075267
USP43,1,0,0,0,1,0,0,0,35.7113110762756,0.106161264496634,0.633401698496607,0.247014801009335,0.0273829764946385,0.828747201470275,0.974407611553743,0.993376080315196,0.0405578991429471,0.999999993075267
OR13A1,0,0,0,0,1,0,0,0,102.515217018974,0.408165564787389,0.888938016163917,0.703823279333678,0.0096784802783148,0.828747201470275,0.974407611553743,0.993376080315196,0.0407972408450096,0.999999993075267
ACBD5,0,1,0,0,1,6.19036006438314,0,0,56.0395072066226,0.17380630348534,0.841842951005348,0.387600772766183,0.0175911662727261,0.828747201470275,0.974407611553743,0.993376080315196,0.0408292173870017,0.999999993075267
NTM,0,0,0,0,1,0,0,0,95.1758829085706,0.374601920706664,0.803445317418075,0.65508337990856,0.0104185429723776,0.828747201470275,0.974407611553743,0.993376080315196,0.0408624585874311,0.999999993075267
AP000304.1,0,1,0,0,0,430.555785562826,0,0,0,0.00159738880201277,0.972525834177299,0.00685978847116986,1,0.828747201470275,0.976807887683604,0.993376080315196,0.0410357943134841,0.999999993075267
C7orf55,0,2,0,0,0,36.9883672556076,0,0,0,0.00162358891551961,0.927773795121726,0.00692954620668851,1,0.828747201470275,0.974407611553743,0.993376080315196,0.0413829793500917,0.999999993075267
MYO15A,2,9,0,0,1,2.85633314308814,0,0,9.69963658257424,0.0351455499393997,0.479197172838868,0.0735848741322795,0.0951373113251412,0.828747201470275,0.974407611553743,0.993376080315196,0.0417362258211054,0.999999993075267
ADNP,0,4,0,0,0,10.6716670798886,0,0,0,0.00174697444563543,0.823909770773662,0.00716055429352969,1,0.828747201470275,0.974407611553743,0.993376080315196,0.042527734104004,0.999999993075267
YIPF4,0,0,0,0,1,0,0,0,128.967010516399,0.720120340596003,0.902998996411159,0.930969667330027,0.00770572180343147,0.828747201470275,0.974407611553743,0.993376080315196,0.0425931113701242,0.999999993075267
OR4K1,0,0,0,0,1,0,0,0,84.1726576752441,0.328281787326021,0.855308836545211,0.610750772689713,0.0117675360622588,0.828747201470275,0.974407611553743,0.993376080315196,0.0426584617781748,0.999999993075267
OR5T1,0,2,0,0,1,2.64782419611222,0,0,73.4024820671494,0.279088669113536,0.826025950992314,0.540769187828402,0.0134753688757881,0.828747201470275,0.974407611553743,0.993376080315196,0.0431514771379911,0.999999993075267
SERPINF1,0,1,0,0,1,5.30699517376139,0,0,58.9483919298769,0.205405082934649,0.869334220455667,0.441650863529802,0.0167348462503687,0.828747201470275,0.974407611553743,0.993376080315196,0.0436620753629637,0.999999993075267
